TransactionID,CustomerID,Date,Price,Quantity,Product,TotalPrice
T00768,C0061,2022-06-16,7500,3,crackers,22500
T00768,C0061,2022-06-16,4200,4,thai tea,16800
T00768,C0061,2022-06-17,18000,4,cashew,72000
T00768,C0061,2022-06-17,16000,2,oat,32000
T00769,C0338,2022-06-17,12000,2,potato chip,24000
T00769,C0338,2022-06-17,4200,4,thai tea,16800
T00769,C0338,2022-06-17,12000,5,potato chip,60000
T00769,C0338,2022-06-17,15000,2,cheese stick,30000
T00770,C0294,2022-06-17,4200,4,thai tea,16800
T00771,C0331,2022-06-17,9400,5,coffee candy,47000
T00771,C0331,2022-06-17,3200,6,ginger candy,19200
T00771,C0331,2022-06-17,3200,4,ginger candy,12800
T00771,C0331,2022-06-17,16000,2,oat,32000
T00771,C0331,2022-06-17,3200,4,ginger candy,12800
T00772,C0429,2022-06-17,7500,6,crackers,45000
T00773,C0093,2022-06-17,4200,3,thai tea,12600
T00774,C0063,2022-06-17,10000,3,yoghurt,30000
T00774,C0063,2022-06-17,4200,4,thai tea,16800
T00775,C0260,2022-06-17,3200,5,ginger candy,16000
T00775,C0260,2022-06-18,9400,2,coffee candy,18800
T00776,C0464,2022-06-18,3200,5,ginger candy,16000
T00776,C0464,2022-06-18,16000,3,oat,48000
T00776,C0464,2022-06-18,8800,7,choco bar,61600
T00776,C0464,2022-06-18,4200,4,thai tea,16800
T00777,C0122,2022-06-18,10000,3,yoghurt,30000
T00777,C0122,2022-06-18,16000,3,oat,48000
T00777,C0122,2022-06-18,16000,2,oat,32000
T00778,C0131,2022-06-18,7500,5,crackers,37500
T00778,C0131,2022-06-18,4200,4,thai tea,16800
T00779,C0074,2022-06-18,3200,5,ginger candy,16000
T00779,C0074,2022-06-18,10000,5,yoghurt,50000
T00779,C0074,2022-06-18,4200,3,thai tea,12600
T00780,C0127,2022-06-18,4200,3,thai tea,12600
T00780,C0127,2022-06-18,4200,3,thai tea,12600
T00780,C0127,2022-06-18,16000,1,oat,16000
T00780,C0127,2022-06-19,3200,3,ginger candy,9600
T00780,C0127,2022-06-19,10000,3,yoghurt,30000
T00781,C0194,2022-06-19,3200,3,ginger candy,9600
T00781,C0194,2022-06-19,15000,2,cheese stick,30000
T00781,C0194,2022-06-19,16000,1,oat,16000
T00781,C0194,2022-06-19,7500,1,crackers,7500
T00781,C0194,2022-06-19,9400,4,coffee candy,37600
T00782,C0348,2022-06-19,10000,4,yoghurt,40000
T00782,C0348,2022-06-19,7500,2,crackers,15000
T00782,C0348,2022-06-19,3200,4,ginger candy,12800
T00782,C0348,2022-06-19,3200,7,ginger candy,22400
T00783,C0471,2022-06-19,8800,4,choco bar,35200
T00783,C0471,2022-06-19,16000,2,oat,32000
T00784,C0409,2022-06-19,3200,7,ginger candy,22400
T00784,C0409,2022-06-19,16000,3,oat,48000
T00784,C0409,2022-06-20,3200,5,ginger candy,16000
T00785,C0325,2022-06-20,10000,3,yoghurt,30000
T00785,C0325,2022-06-20,9400,4,coffee candy,37600
T00786,C0476,2022-06-20,9400,6,coffee candy,56400
T00786,C0476,2022-06-20,4200,2,thai tea,8400
T00786,C0476,2022-06-20,9400,3,coffee candy,28200
T00786,C0476,2022-06-20,9400,4,coffee candy,37600
T00786,C0476,2022-06-20,3200,3,ginger candy,9600
T00787,C0360,2022-06-20,9400,6,coffee candy,56400
T00787,C0360,2022-06-20,16000,1,oat,16000
T00788,C0463,2022-06-21,4200,3,thai tea,12600
T00788,C0463,2022-06-21,12000,1,potato chip,12000
T00788,C0463,2022-06-21,16000,2,oat,32000
T00789,C0174,2022-06-21,7500,1,crackers,7500
T00789,C0174,2022-06-21,18000,2,cashew,36000
T00789,C0174,2022-06-21,18000,3,cashew,54000
T00789,C0174,2022-06-21,10000,6,yoghurt,60000
T00789,C0174,2022-06-21,3200,3,ginger candy,9600
T00790,C0479,2022-06-21,12000,3,potato chip,36000
T00790,C0479,2022-06-21,12000,3,potato chip,36000
T00790,C0479,2022-06-21,16000,3,oat,48000
T00790,C0479,2022-06-21,3200,4,ginger candy,12800
T00791,C0005,2022-06-21,3200,5,ginger candy,16000
T00791,C0005,2022-06-21,15000,1,cheese stick,15000
T00792,C0004,2022-06-22,18000,3,cashew,54000
T00792,C0004,2022-06-22,16000,2,oat,32000
T00793,C0275,2022-06-22,3200,3,ginger candy,9600
T00793,C0275,2022-06-22,3200,5,ginger candy,16000
T00793,C0275,2022-06-22,18000,4,cashew,72000
T00793,C0275,2022-06-22,18000,3,cashew,54000
T00794,C0203,2022-06-22,9400,6,coffee candy,56400
T00795,C0492,2022-06-22,3200,4,ginger candy,12800
T00795,C0492,2022-06-22,12000,1,potato chip,12000
T00795,C0492,2022-06-22,7500,1,crackers,7500
T00795,C0492,2022-06-22,16000,3,oat,48000
T00796,C0068,2022-06-22,10000,2,yoghurt,20000
T00797,C0007,2022-06-22,16000,1,oat,16000
T00797,C0007,2022-06-22,12000,4,potato chip,48000
T00797,C0007,2022-06-22,9400,4,coffee candy,37600
T00798,C0374,2022-06-22,9400,4,coffee candy,37600
T00798,C0374,2022-06-22,15000,2,cheese stick,30000
T00798,C0374,2022-06-22,9400,4,coffee candy,37600
T00799,C0359,2022-06-22,3200,5,ginger candy,16000
T00799,C0359,2022-06-22,3200,5,ginger candy,16000
T00800,C0099,2022-06-23,16000,3,oat,48000
T00800,C0099,2022-06-23,15000,2,cheese stick,30000
T00800,C0099,2022-06-23,10000,2,yoghurt,20000
T00800,C0099,2022-06-23,16000,2,oat,32000
T00800,C0099,2022-06-23,9400,4,coffee candy,37600
T00801,C0156,2022-06-23,7500,4,crackers,30000
T00801,C0156,2022-06-23,3200,7,ginger candy,22400
T00801,C0156,2022-06-23,7500,4,crackers,30000
T00802,C0165,2022-06-23,16000,2,oat,32000
T00802,C0165,2022-06-23,12000,2,potato chip,24000
T00802,C0165,2022-06-23,7500,3,crackers,22500
T00803,C0007,2022-06-23,8800,7,choco bar,61600
T00803,C0007,2022-06-23,4200,3,thai tea,12600
T00804,C0271,2022-06-23,18000,3,cashew,54000
T00804,C0271,2022-06-23,18000,4,cashew,72000
T00804,C0271,2022-06-24,8800,7,choco bar,61600
T00805,C0496,2022-06-24,16000,1,oat,16000
T00805,C0496,2022-06-24,7500,6,crackers,45000
T00805,C0496,2022-06-24,9400,4,coffee candy,37600
T00805,C0496,2022-06-24,15000,3,cheese stick,45000
T00806,C0130,2022-06-24,15000,5,cheese stick,75000
T00806,C0130,2022-06-24,3200,4,ginger candy,12800
T00806,C0130,2022-06-24,16000,1,oat,16000
T00807,C0307,2022-06-24,3200,5,ginger candy,16000
T00807,C0307,2022-06-24,7500,1,crackers,7500
T00807,C0307,2022-06-24,12000,4,potato chip,48000
T00808,C0085,2022-06-24,15000,1,cheese stick,15000
T00808,C0085,2022-06-24,4200,2,thai tea,8400
T00808,C0085,2022-06-24,4200,5,thai tea,21000
T00808,C0085,2022-06-24,10000,1,yoghurt,10000
T00808,C0085,2022-06-24,4200,3,thai tea,12600
T00809,C0156,2022-06-24,8800,4,choco bar,35200
T00809,C0156,2022-06-24,7500,5,crackers,37500
T00809,C0156,2022-06-25,16000,3,oat,48000
T00810,C0475,2022-06-25,16000,1,oat,16000
T00811,C0274,2022-06-25,7500,1,crackers,7500
T00811,C0274,2022-06-25,12000,2,potato chip,24000
T00811,C0274,2022-06-25,10000,3,yoghurt,30000
T00812,C0460,2022-06-25,4200,5,thai tea,21000
T00813,C0375,2022-06-25,8800,7,choco bar,61600
T00814,C0055,2022-06-25,3200,4,ginger candy,12800
T00814,C0055,2022-06-25,12000,5,potato chip,60000
T00814,C0055,2022-06-25,3200,7,ginger candy,22400
T00815,C0080,2022-06-25,9400,5,coffee candy,47000
T00815,C0080,2022-06-25,15000,5,cheese stick,75000
T00815,C0080,2022-06-25,9400,6,coffee candy,56400
T00815,C0080,2022-06-25,7500,3,crackers,22500
T00816,C0332,2022-06-25,10000,2,yoghurt,20000
T00816,C0332,2022-06-25,3200,5,ginger candy,16000
T00817,C0219,2022-06-25,8800,9,choco bar,79200
T00817,C0219,2022-06-26,9400,5,coffee candy,47000
T00817,C0219,2022-06-26,16000,3,oat,48000
T00817,C0219,2022-06-26,10000,1,yoghurt,10000
T00818,C0479,2022-06-26,8800,7,choco bar,61600
T00819,C0308,2022-06-26,12000,2,potato chip,24000
T00820,C0437,2022-06-26,16000,3,oat,48000
T00820,C0437,2022-06-26,8800,5,choco bar,44000
T00820,C0437,2022-06-26,18000,1,cashew,18000
T00820,C0437,2022-06-26,3200,3,ginger candy,9600
T00821,C0423,2022-06-26,9400,5,coffee candy,47000
T00821,C0423,2022-06-26,4200,4,thai tea,16800
T00821,C0423,2022-06-26,12000,4,potato chip,48000
T00822,C0336,2022-06-26,10000,3,yoghurt,30000
T00822,C0336,2022-06-26,15000,1,cheese stick,15000
T00822,C0336,2022-06-26,4200,4,thai tea,16800
T00822,C0336,2022-06-26,3200,7,ginger candy,22400
T00823,C0459,2022-06-26,8800,6,choco bar,52800
T00823,C0459,2022-06-27,10000,7,yoghurt,70000
T00824,C0458,2022-06-27,7500,4,crackers,30000
T00824,C0458,2022-06-27,8800,3,choco bar,26400
T00824,C0458,2022-06-27,4200,3,thai tea,12600
T00824,C0458,2022-06-27,3200,5,ginger candy,16000
T00824,C0458,2022-06-27,8800,3,choco bar,26400
T00825,C0164,2022-06-27,12000,5,potato chip,60000
T00825,C0164,2022-06-27,12000,1,potato chip,12000
T00825,C0164,2022-06-27,12000,3,potato chip,36000
T00825,C0164,2022-06-27,16000,1,oat,16000
T00826,C0218,2022-06-27,10000,7,yoghurt,70000
T00826,C0218,2022-06-27,9400,5,coffee candy,47000
T00826,C0218,2022-06-27,12000,3,potato chip,36000
T00826,C0218,2022-06-27,15000,3,cheese stick,45000
T00826,C0218,2022-06-27,15000,5,cheese stick,75000
T00827,C0296,2022-06-27,3200,7,ginger candy,22400
T00828,C0436,2022-06-28,7500,1,crackers,7500
T00828,C0436,2022-06-28,9400,3,coffee candy,28200
T00828,C0436,2022-06-28,18000,1,cashew,18000
T00828,C0436,2022-06-28,16000,1,oat,16000
T00829,C0125,2022-06-28,8800,3,choco bar,26400
T00829,C0125,2022-06-28,8800,4,choco bar,35200
T00830,C0191,2022-06-28,4200,2,thai tea,8400
T00830,C0191,2022-06-28,3200,5,ginger candy,16000
T00830,C0191,2022-06-28,10000,1,yoghurt,10000
T00830,C0191,2022-06-28,16000,1,oat,16000
T00830,C0191,2022-06-28,10000,5,yoghurt,50000
T00831,C0384,2022-06-28,3200,7,ginger candy,22400
T00831,C0384,2022-06-28,15000,5,cheese stick,75000
T00831,C0384,2022-06-28,18000,3,cashew,54000
T00831,C0384,2022-06-29,4200,3,thai tea,12600
T00832,C0258,2022-06-29,12000,4,potato chip,48000
T00832,C0258,2022-06-29,10000,4,yoghurt,40000
T00832,C0258,2022-06-29,10000,4,yoghurt,40000
T00832,C0258,2022-06-29,8800,10,choco bar,88000
T00833,C0381,2022-06-29,8800,2,choco bar,17600
T00834,C0500,2022-06-29,10000,7,yoghurt,70000
T00835,C0329,2022-06-29,12000,2,potato chip,24000
T00836,C0139,2022-06-29,7500,4,crackers,30000
T00836,C0139,2022-06-30,12000,3,potato chip,36000
T00836,C0139,2022-06-30,12000,2,potato chip,24000
T00837,C0388,2022-06-30,4200,2,thai tea,8400
T00837,C0388,2022-06-30,18000,1,cashew,18000
T00838,C0405,2022-06-30,15000,3,cheese stick,45000
T00838,C0405,2022-06-30,9400,6,coffee candy,56400
T00838,C0405,2022-06-30,4200,4,thai tea,16800
T00839,C0372,2022-06-30,4200,4,thai tea,16800
T00840,C0258,2022-06-30,16000,2,oat,32000
T00840,C0258,2022-07-01,4200,3,thai tea,12600
T00841,C0350,2022-07-01,4200,2,thai tea,8400
T00842,C0335,2022-07-01,9400,3,coffee candy,28200
T00842,C0335,2022-07-01,10000,7,yoghurt,70000
T00842,C0335,2022-07-01,16000,1,oat,16000
T00842,C0335,2022-07-01,7500,3,crackers,22500
T00842,C0335,2022-07-01,10000,5,yoghurt,50000
T00843,C0311,2022-07-01,7500,4,crackers,30000
T00843,C0311,2022-07-01,15000,3,cheese stick,45000
T00843,C0311,2022-07-01,7500,2,crackers,15000
T00843,C0311,2022-07-01,3200,7,ginger candy,22400
T00844,C0083,2022-07-01,16000,1,oat,16000
T00844,C0083,2022-07-01,12000,3,potato chip,36000
T00844,C0083,2022-07-01,7500,1,crackers,7500
T00845,C0333,2022-07-01,3200,7,ginger candy,22400
T00845,C0333,2022-07-01,15000,4,cheese stick,60000
T00845,C0333,2022-07-01,10000,5,yoghurt,50000
T00845,C0333,2022-07-01,7500,5,crackers,37500
T00846,C0192,2022-07-01,3200,7,ginger candy,22400
T00846,C0192,2022-07-01,10000,5,yoghurt,50000
T00846,C0192,2022-07-01,16000,1,oat,16000
T00846,C0192,2022-07-01,9400,2,coffee candy,18800
T00846,C0192,2022-07-01,9400,5,coffee candy,47000
T00847,C0115,2022-07-01,15000,1,cheese stick,15000
T00848,C0274,2022-07-01,15000,1,cheese stick,15000
T00848,C0274,2022-07-01,10000,7,yoghurt,70000
T00849,C0163,2022-07-01,18000,4,cashew,72000
T00849,C0163,2022-07-02,12000,1,potato chip,12000
T00850,C0075,2022-07-02,10000,1,yoghurt,10000
T00850,C0075,2022-07-02,16000,3,oat,48000
T00850,C0075,2022-07-02,9400,5,coffee candy,47000
T00850,C0075,2022-07-02,15000,3,cheese stick,45000
T00850,C0075,2022-07-02,7500,2,crackers,15000
T00851,C0073,2022-07-02,7500,6,crackers,45000
T00852,C0447,2022-07-02,4200,4,thai tea,16800
T00852,C0447,2022-07-02,12000,5,potato chip,60000
T00852,C0447,2022-07-02,10000,3,yoghurt,30000
T00853,C0483,2022-07-02,4200,3,thai tea,12600
T00853,C0483,2022-07-02,7500,1,crackers,7500
T00853,C0483,2022-07-02,4200,4,thai tea,16800
T00853,C0483,2022-07-02,8800,9,choco bar,79200
T00853,C0483,2022-07-03,10000,4,yoghurt,40000
T00854,C0422,2022-07-03,10000,1,yoghurt,10000
T00854,C0422,2022-07-03,3200,6,ginger candy,19200
T00854,C0422,2022-07-03,18000,3,cashew,54000
T00854,C0422,2022-07-03,15000,5,cheese stick,75000
T00855,C0325,2022-07-03,4200,2,thai tea,8400
T00856,C0216,2022-07-03,16000,1,oat,16000
T00856,C0216,2022-07-03,9400,2,coffee candy,18800
T00857,C0296,2022-07-03,9400,6,coffee candy,56400
T00857,C0296,2022-07-03,10000,5,yoghurt,50000
T00857,C0296,2022-07-03,7500,4,crackers,30000
T00858,C0211,2022-07-03,9400,5,coffee candy,47000
T00858,C0211,2022-07-03,7500,1,crackers,7500
T00858,C0211,2022-07-03,10000,2,yoghurt,20000
T00858,C0211,2022-07-03,8800,4,choco bar,35200
T00858,C0211,2022-07-03,4200,5,thai tea,21000
T00859,C0325,2022-07-04,3200,7,ginger candy,22400
T00860,C0046,2022-07-04,10000,7,yoghurt,70000
T00860,C0046,2022-07-04,7500,6,crackers,45000
T00860,C0046,2022-07-04,9400,6,coffee candy,56400
T00860,C0046,2022-07-04,15000,5,cheese stick,75000
T00861,C0283,2022-07-04,4200,5,thai tea,21000
T00861,C0283,2022-07-04,10000,1,yoghurt,10000
T00861,C0283,2022-07-04,4200,3,thai tea,12600
T00861,C0283,2022-07-05,16000,3,oat,48000
T00862,C0146,2022-07-05,18000,1,cashew,18000
T00862,C0146,2022-07-05,15000,3,cheese stick,45000
T00862,C0146,2022-07-05,4200,5,thai tea,21000
T00863,C0431,2022-07-05,10000,7,yoghurt,70000
T00863,C0431,2022-07-05,15000,3,cheese stick,45000
T00863,C0431,2022-07-05,12000,1,potato chip,12000
T00864,C0411,2022-07-05,4200,2,thai tea,8400
T00864,C0411,2022-07-05,8800,10,choco bar,88000
T00864,C0411,2022-07-05,16000,2,oat,32000
T00864,C0411,2022-07-05,15000,2,cheese stick,30000
T00865,C0432,2022-07-05,4200,2,thai tea,8400
T00865,C0432,2022-07-05,3200,3,ginger candy,9600
T00865,C0432,2022-07-05,7500,3,crackers,22500
T00865,C0432,2022-07-06,7500,6,crackers,45000
T00865,C0432,2022-07-06,16000,2,oat,32000
T00866,C0381,2022-07-06,12000,2,potato chip,24000
T00866,C0381,2022-07-06,9400,4,coffee candy,37600
T00866,C0381,2022-07-06,16000,3,oat,48000
T00867,C0395,2022-07-06,8800,10,choco bar,88000
T00867,C0395,2022-07-06,4200,3,thai tea,12600
T00867,C0395,2022-07-06,4200,3,thai tea,12600
T00868,C0063,2022-07-06,10000,3,yoghurt,30000
T00868,C0063,2022-07-06,7500,5,crackers,37500
T00868,C0063,2022-07-06,10000,2,yoghurt,20000
T00869,C0408,2022-07-06,4200,3,thai tea,12600
T00869,C0408,2022-07-06,4200,2,thai tea,8400
T00869,C0408,2022-07-07,12000,4,potato chip,48000
T00869,C0408,2022-07-07,15000,4,cheese stick,60000
T00870,C0291,2022-07-07,18000,3,cashew,54000
T00871,C0248,2022-07-07,4200,5,thai tea,21000
T00872,C0475,2022-07-07,16000,2,oat,32000
T00873,C0390,2022-07-07,4200,4,thai tea,16800
T00873,C0390,2022-07-07,9400,4,coffee candy,37600
T00873,C0390,2022-07-07,15000,3,cheese stick,45000
T00874,C0141,2022-07-07,10000,6,yoghurt,60000
T00874,C0141,2022-07-07,16000,1,oat,16000
T00874,C0141,2022-07-07,16000,3,oat,48000
T00875,C0089,2022-07-07,4200,3,thai tea,12600
T00875,C0089,2022-07-07,8800,3,choco bar,26400
T00875,C0089,2022-07-07,10000,1,yoghurt,10000
T00876,C0217,2022-07-07,7500,3,crackers,22500
T00876,C0217,2022-07-07,3200,3,ginger candy,9600
T00876,C0217,2022-07-07,9400,3,coffee candy,28200
T00877,C0086,2022-07-07,9400,6,coffee candy,56400
T00877,C0086,2022-07-07,9400,6,coffee candy,56400
T00877,C0086,2022-07-08,12000,3,potato chip,36000
T00877,C0086,2022-07-08,9400,4,coffee candy,37600
T00877,C0086,2022-07-08,12000,5,potato chip,60000
T00878,C0063,2022-07-08,3200,3,ginger candy,9600
T00879,C0408,2022-07-08,15000,1,cheese stick,15000
T00880,C0270,2022-07-08,18000,2,cashew,36000
T00880,C0270,2022-07-08,9400,4,coffee candy,37600
T00880,C0270,2022-07-08,7500,1,crackers,7500
T00881,C0411,2022-07-08,4200,5,thai tea,21000
T00881,C0411,2022-07-08,3200,6,ginger candy,19200
T00881,C0411,2022-07-08,3200,6,ginger candy,19200
T00882,C0146,2022-07-08,10000,3,yoghurt,30000
T00882,C0146,2022-07-08,7500,3,crackers,22500
T00882,C0146,2022-07-09,7500,4,crackers,30000
T00882,C0146,2022-07-09,10000,6,yoghurt,60000
T00882,C0146,2022-07-09,4200,3,thai tea,12600
T00883,C0371,2022-07-09,16000,3,oat,48000
T00883,C0371,2022-07-09,18000,1,cashew,18000
T00883,C0371,2022-07-09,4200,2,thai tea,8400
T00884,C0435,2022-07-09,18000,3,cashew,54000
T00884,C0435,2022-07-09,15000,5,cheese stick,75000
T00884,C0435,2022-07-09,4200,4,thai tea,16800
T00885,C0224,2022-07-09,16000,3,oat,48000
T00885,C0224,2022-07-09,10000,6,yoghurt,60000
T00886,C0453,2022-07-09,16000,1,oat,16000
T00886,C0453,2022-07-09,7500,2,crackers,15000
T00886,C0453,2022-07-09,18000,1,cashew,18000
T00887,C0236,2022-07-10,12000,1,potato chip,12000
T00887,C0236,2022-07-10,4200,3,thai tea,12600
T00888,C0124,2022-07-10,7500,2,crackers,15000
T00888,C0124,2022-07-10,15000,1,cheese stick,15000
T00888,C0124,2022-07-10,4200,5,thai tea,21000
T00888,C0124,2022-07-10,8800,10,choco bar,88000
T00889,C0439,2022-07-10,7500,4,crackers,30000
T00890,C0344,2022-07-10,3200,7,ginger candy,22400
T00890,C0344,2022-07-10,7500,1,crackers,7500
T00890,C0344,2022-07-11,15000,3,cheese stick,45000
T00890,C0344,2022-07-11,10000,6,yoghurt,60000
T00891,C0079,2022-07-11,7500,1,crackers,7500
T00891,C0079,2022-07-11,12000,2,potato chip,24000
T00892,C0104,2022-07-11,4200,3,thai tea,12600
T00892,C0104,2022-07-11,7500,4,crackers,30000
T00892,C0104,2022-07-11,16000,2,oat,32000
T00893,C0382,2022-07-11,4200,4,thai tea,16800
T00893,C0382,2022-07-11,18000,4,cashew,72000
T00893,C0382,2022-07-12,15000,5,cheese stick,75000
T00893,C0382,2022-07-12,18000,2,cashew,36000
T00894,C0078,2022-07-12,7500,3,crackers,22500
T00894,C0078,2022-07-12,18000,4,cashew,72000
T00894,C0078,2022-07-12,15000,4,cheese stick,60000
T00894,C0078,2022-07-12,4200,5,thai tea,21000
T00894,C0078,2022-07-12,12000,3,potato chip,36000
T00895,C0253,2022-07-12,15000,5,cheese stick,75000
T00896,C0059,2022-07-12,8800,6,choco bar,52800
T00896,C0059,2022-07-12,4200,5,thai tea,21000
T00896,C0059,2022-07-12,15000,4,cheese stick,60000
T00897,C0113,2022-07-12,10000,5,yoghurt,50000
T00897,C0113,2022-07-12,16000,2,oat,32000
T00898,C0376,2022-07-12,15000,3,cheese stick,45000
T00898,C0376,2022-07-13,16000,2,oat,32000
T00898,C0376,2022-07-13,12000,3,potato chip,36000
T00898,C0376,2022-07-13,3200,3,ginger candy,9600
T00898,C0376,2022-07-13,7500,6,crackers,45000
T00899,C0172,2022-07-13,9400,6,coffee candy,56400
T00900,C0305,2022-07-13,10000,7,yoghurt,70000
T00901,C0057,2022-07-13,8800,10,choco bar,88000
T00901,C0057,2022-07-13,12000,3,potato chip,36000
T00901,C0057,2022-07-13,9400,5,coffee candy,47000
T00902,C0377,2022-07-13,12000,4,potato chip,48000
T00902,C0377,2022-07-13,3200,3,ginger candy,9600
T00902,C0377,2022-07-13,3200,4,ginger candy,12800
T00902,C0377,2022-07-14,4200,4,thai tea,16800
T00903,C0352,2022-07-14,15000,2,cheese stick,30000
T00904,C0338,2022-07-14,18000,3,cashew,54000
T00905,C0499,2022-07-14,18000,1,cashew,18000
T00906,C0328,2022-07-14,9400,4,coffee candy,37600
T00906,C0328,2022-07-14,12000,3,potato chip,36000
T00906,C0328,2022-07-14,4200,4,thai tea,16800
T00906,C0328,2022-07-14,15000,1,cheese stick,15000
T00906,C0328,2022-07-14,4200,4,thai tea,16800
T00907,C0176,2022-07-14,16000,1,oat,16000
T00907,C0176,2022-07-14,7500,2,crackers,15000
T00907,C0176,2022-07-15,10000,1,yoghurt,10000
T00907,C0176,2022-07-15,12000,1,potato chip,12000
T00908,C0320,2022-07-15,8800,3,choco bar,26400
T00908,C0320,2022-07-15,8800,5,choco bar,44000
T00908,C0320,2022-07-15,9400,4,coffee candy,37600
T00909,C0064,2022-07-15,10000,7,yoghurt,70000
T00910,C0026,2022-07-15,15000,1,cheese stick,15000
T00910,C0026,2022-07-15,4200,5,thai tea,21000
T00910,C0026,2022-07-15,12000,1,potato chip,12000
T00911,C0471,2022-07-15,8800,9,choco bar,79200
T00912,C0416,2022-07-15,15000,2,cheese stick,30000
T00912,C0416,2022-07-15,4200,2,thai tea,8400
T00912,C0416,2022-07-15,15000,3,cheese stick,45000
T00912,C0416,2022-07-16,4200,2,thai tea,8400
T00913,C0129,2022-07-16,8800,2,choco bar,17600
T00913,C0129,2022-07-16,16000,3,oat,48000
T00914,C0280,2022-07-16,4200,2,thai tea,8400
T00914,C0280,2022-07-16,4200,5,thai tea,21000
T00914,C0280,2022-07-16,4200,3,thai tea,12600
T00914,C0280,2022-07-16,4200,2,thai tea,8400
T00915,C0237,2022-07-16,7500,6,crackers,45000
T00915,C0237,2022-07-16,4200,5,thai tea,21000
T00915,C0237,2022-07-16,3200,3,ginger candy,9600
T00915,C0237,2022-07-16,4200,3,thai tea,12600
T00916,C0387,2022-07-16,8800,5,choco bar,44000
T00917,C0236,2022-07-16,8800,8,choco bar,70400
T00917,C0236,2022-07-17,4200,2,thai tea,8400
T00917,C0236,2022-07-17,15000,2,cheese stick,30000
T00918,C0380,2022-07-17,8800,2,choco bar,17600
T00919,C0380,2022-07-17,4200,2,thai tea,8400
T00919,C0380,2022-07-17,7500,5,crackers,37500
T00920,C0353,2022-07-17,7500,3,crackers,22500
T00921,C0267,2022-07-17,15000,4,cheese stick,60000
T00922,C0228,2022-07-17,10000,6,yoghurt,60000
T00923,C0420,2022-07-17,3200,7,ginger candy,22400
T00923,C0420,2022-07-17,15000,5,cheese stick,75000
T00923,C0420,2022-07-17,10000,1,yoghurt,10000
T00923,C0420,2022-07-17,7500,1,crackers,7500
T00923,C0420,2022-07-17,7500,1,crackers,7500
T00924,C0149,2022-07-18,10000,5,yoghurt,50000
T00924,C0149,2022-07-18,15000,5,cheese stick,75000
T00924,C0149,2022-07-18,7500,6,crackers,45000
T00924,C0149,2022-07-18,12000,5,potato chip,60000
T00924,C0149,2022-07-18,3200,6,ginger candy,19200
T00925,C0156,2022-07-18,3200,6,ginger candy,19200
T00925,C0156,2022-07-18,7500,6,crackers,45000
T00925,C0156,2022-07-18,18000,1,cashew,18000
T00925,C0156,2022-07-18,15000,1,cheese stick,15000
T00925,C0156,2022-07-18,4200,5,thai tea,21000
T00926,C0033,2022-07-18,7500,4,crackers,30000
T00926,C0033,2022-07-18,18000,2,cashew,36000
T00926,C0033,2022-07-18,15000,2,cheese stick,30000
T00927,C0035,2022-07-18,10000,6,yoghurt,60000
T00927,C0035,2022-07-18,9400,3,coffee candy,28200
T00927,C0035,2022-07-18,7500,1,crackers,7500
T00927,C0035,2022-07-18,16000,2,oat,32000
T00928,C0437,2022-07-18,8800,3,choco bar,26400
T00929,C0166,2022-07-18,15000,1,cheese stick,15000
T00929,C0166,2022-07-19,12000,4,potato chip,48000
T00930,C0473,2022-07-19,15000,4,cheese stick,60000
T00930,C0473,2022-07-19,10000,5,yoghurt,50000
T00930,C0473,2022-07-19,16000,3,oat,48000
T00931,C0056,2022-07-19,12000,1,potato chip,12000
T00931,C0056,2022-07-19,10000,5,yoghurt,50000
T00932,C0147,2022-07-19,3200,3,ginger candy,9600
T00932,C0147,2022-07-19,3200,7,ginger candy,22400
T00933,C0323,2022-07-19,9400,2,coffee candy,18800
T00934,C0397,2022-07-19,8800,3,choco bar,26400
T00935,C0491,2022-07-19,4200,2,thai tea,8400
T00935,C0491,2022-07-19,15000,4,cheese stick,60000
T00936,C0437,2022-07-19,18000,4,cashew,72000
T00936,C0437,2022-07-19,10000,6,yoghurt,60000
T00936,C0437,2022-07-20,18000,1,cashew,18000
T00936,C0437,2022-07-20,15000,2,cheese stick,30000
T00937,C0115,2022-07-20,15000,2,cheese stick,30000
T00937,C0115,2022-07-20,10000,2,yoghurt,20000
T00937,C0115,2022-07-20,15000,5,cheese stick,75000
T00938,C0160,2022-07-20,7500,2,crackers,15000
T00938,C0160,2022-07-20,9400,6,coffee candy,56400
T00938,C0160,2022-07-20,9400,2,coffee candy,18800
T00938,C0160,2022-07-20,7500,2,crackers,15000
T00938,C0160,2022-07-21,18000,2,cashew,36000
T00939,C0474,2022-07-21,10000,5,yoghurt,50000
T00939,C0474,2022-07-21,10000,2,yoghurt,20000
T00939,C0474,2022-07-21,10000,3,yoghurt,30000
T00939,C0474,2022-07-21,18000,2,cashew,36000
T00940,C0371,2022-07-21,4200,5,thai tea,21000
T00940,C0371,2022-07-21,15000,2,cheese stick,30000
T00940,C0371,2022-07-21,12000,1,potato chip,12000
T00940,C0371,2022-07-21,9400,4,coffee candy,37600
T00941,C0350,2022-07-21,9400,5,coffee candy,47000
T00941,C0350,2022-07-21,4200,2,thai tea,8400
T00941,C0350,2022-07-22,8800,5,choco bar,44000
T00941,C0350,2022-07-22,3200,6,ginger candy,19200
T00941,C0350,2022-07-22,8800,6,choco bar,52800
T00942,C0181,2022-07-22,16000,3,oat,48000
